shift_id,employee_id,employee_name,shift_date,start_time,end_time,duration,request_status,swap_with,reason
8290016492,5144329187,Avery Guerner,6/19/2022,7:47 AM,11:32 AM,2.2,rejected,Katya Kittoe,Unforeseen medical appointment
8525588393,2537032829,Klaus Berriman,3/27/2022,11:57 PM,7:06 AM,6.99,approved,Jeanelle Shefton,Religious observance
4494973742,8836704468,Teddy Crawford,7/17/2022,8:21 PM,2:17 PM,10.15,approved,Bronson Bakey,Last-minute travel
3328136487,7715224197,Ferris Fattore,6/16/2022,11:40 PM,8:56 PM,6.47,approved,Celeste Shovelbottom,Important meeting
9219561972,5674334196,Delaney Bittlestone,7/19/2022,12:59 AM,6:33 AM,1.33,approved,Kahaleel Barnwall,Religious observance
1144432618,1107225140,Cynthia Yancey,3/29/2022,11:18 PM,3:33 PM,3.12,pending,Nikki Crick,Important meeting
6891770602,7338792712,Betta Gerdts,6/1/2022,6:09 AM,9:07 AM,5.3,rejected,Noelyn Dureden,Overtime at another job
0283804475,0799076317,Leslie Boocock,3/14/2022,12:18 PM,8:13 PM,5.25,pending,Latrena Garritley,Last-minute travel
3740866667,2103778863,Floris Gilliam,11/7/2022,10:29 PM,6:27 AM,11.75,rejected,Roanne Fillary,Unexpected car breakdown
3176848226,1935683063,Bibbye Damp,12/5/2022,3:38 PM,1:41 AM,5.64,rejected,Sherri Doxsey,Personal appointment
7099581422,1449183018,Darelle Borrowman,10/12/2022,12:08 AM,6:57 AM,3.56,rejected,Gussy Farrar,Celebratory occasion
2714522823,8870054691,Analise Rugge,12/25/2022,6:48 PM,6:15 AM,10.7,rejected,Eustacia Stephen,Unforeseen medical appointment
8629003979,3919216415,Emmit Daynter,9/28/2022,3:03 PM,12:28 AM,11.21,pending,Ripley Scotchbrook,Last-minute travel
2656407583,7325233108,Danna Ilem,8/6/2022,5:19 PM,10:28 PM,9.64,pending,Rob Tezure,Last-minute travel
2492332764,3081192293,Petrina Kitchiner,11/2/2022,4:00 AM,1:54 AM,4.63,pending,Thornton McKeand,Emergency home repair
6620767893,9785383903,Roseann Turnbull,8/2/2022,1:43 AM,1:10 AM,5.89,approved,Stafani Lettsom,Shift conflicts with another job
7016675149,7132086502,Alastair Pegden,5/17/2022,9:31 AM,10:04 AM,9.62,rejected,Chandal Henric,Scheduling error
7272556250,2484051069,Leeann Ilyunin,5/1/2022,8:40 AM,2:19 AM,4.14,approved,Rodrique Kingsworth,Traffic congestion
5347611049,0368325563,Craggy Berrycloth,5/1/2022,7:06 AM,7:59 PM,1.55,pending,Leia Halvosen,Vacation plans
6969858227,5767189978,Carlyle Wheatland,10/7/2022,5:31 PM,4:52 PM,11.93,approved,Kati Shaudfurth,Transportation issues
7713601147,5284497953,Alidia Rhodus,3/20/2022,7:08 AM,11:06 PM,5.05,rejected,Car Seivwright,Unexpected car breakdown
1008653365,6734982211,Gennie Grayshan,3/12/2022,9:43 AM,4:40 AM,5.86,rejected,Virgil Kealy,Unexpected car breakdown
1950811484,3867233993,Osmund Danilishin,11/26/2022,9:27 PM,7:31 PM,5.08,rejected,Lesley Penhaleurack,Traffic congestion
0064712397,2404482947,Mercy Duffield,10/5/2022,12:37 AM,6:20 AM,11.93,approved,Klaus Bartens,Unforeseen medical appointment
4543881540,3499640015,Jayme Vellden,12/15/2022,4:01 AM,9:47 PM,7.82,pending,Harrie Espine,Unforeseen medical appointment
7083932158,7707925718,Spike Lidgely,10/25/2022,11:37 PM,11:10 PM,7.75,approved,Levin Ghilardi,Childcare responsibilities
8182025419,3702600779,Ezra Scutts,2/19/2022,3:11 AM,5:46 PM,9.93,approved,Janis Lubman,Vacation plans
2280632063,9489112607,Lorinda Hrachovec,5/14/2022,2:01 AM,12:48 PM,9.38,approved,Ariana Bartalin,Unforeseen medical appointment
1189906007,2136023667,Lindsay Chown,1/3/2022,9:50 PM,4:38 PM,1.34,approved,Lyn Petr,Family emergency
0024905399,9384801739,Allissa Gleadle,1/20/2022,4:11 PM,10:36 AM,2.74,pending,Kort Becerra,Scheduling error
4057163212,6773434653,Elka Cleevely,11/23/2022,4:24 PM,8:43 PM,11.58,pending,Barclay Greenrodd,Traffic congestion
0208302255,3619133689,Hedvig Jeffs,9/12/2022,6:24 PM,2:46 AM,7.22,approved,Kyle Akam,Important meeting
6403305433,9063447736,Jamey McGuckin,1/21/2022,5:27 PM,1:27 AM,11.44,approved,Edward Worters,Late shift at current job
9653325817,2951777272,Jammie Lind,4/11/2022,2:03 PM,8:56 AM,1.12,approved,Piotr Duchenne,Scheduling error
7656935894,1166715167,Lanita O' Mahony,3/16/2022,1:23 PM,9:00 PM,10.15,approved,Claribel Leisk,Celebratory occasion
6269839564,0235113700,Davy Grzesiewicz,4/10/2022,9:43 AM,11:59 AM,11.29,approved,Rickard Simak,Personal appointment
5571169257,7311569060,Jaime Whyteman,1/21/2022,10:39 AM,1:19 PM,7.68,rejected,Jobey Smithson,Last-minute travel
2478161885,1493115456,Lucine Custard,1/13/2022,6:19 AM,6:56 PM,6.47,pending,Garwood Gapp,Transportation issues
4568836395,2900795060,Dolly Itzhak,12/10/2022,2:00 AM,7:35 AM,1.74,approved,Kahaleel Aizikowitz,Overtime at another job
0657466379,2722310856,Tanney Hilldrop,3/1/2022,4:36 PM,2:37 AM,1.13,pending,Isacco Fishburn,Illness
4370292700,6182251131,Warren Castelot,3/26/2022,11:28 PM,8:14 PM,1.86,approved,Lazare Cess,Doctor's orders
2954396385,0751955175,Bessie Pitrollo,3/14/2022,3:15 AM,10:32 PM,8.48,pending,Otto Beswell,Emergency home repair
1362405396,4077272378,Jefferson Le Barre,7/14/2022,7:09 PM,12:32 AM,3.49,pending,Matty Banbridge,Shift conflicts with another job
0793068908,4983612254,Gerladina Twitty,5/17/2022,5:50 PM,5:49 PM,5.13,pending,Agnese Danhel,Deadline for a project
4129071432,3393101749,Daffie Isacsson,5/8/2022,8:27 PM,6:51 PM,4.62,approved,Alberik Pedrocchi,Transportation issues
5837937005,7225011561,Adara Le Sieur,7/9/2022,7:42 PM,11:06 PM,4.69,rejected,Tilly Stirtle,Illness
5861388121,1247849368,Misha Thorogood,8/5/2022,7:00 AM,7:32 AM,4.81,approved,Corrie Colt,Doctor's orders
1245559737,2486325379,Corny Glassman,2/3/2022,5:00 AM,6:41 AM,10.99,approved,Zacharie Crompton,Late shift at current job
0452998786,3244550428,Othilie Hucker,12/15/2022,8:16 PM,10:38 AM,8.84,pending,Eberto Lyne,Personal appointment
5265281290,0031448216,Sheppard Mulligan,6/2/2022,4:50 PM,8:32 AM,5.5,rejected,Lolly Playfoot,Illness
4860094840,6540168314,Tab Anthoine,12/14/2022,5:05 AM,4:52 PM,4.32,approved,Ramsey Dell Casa,Shift conflicts with another job
8815569979,3029755231,Lowe Lanahan,6/19/2022,2:52 PM,6:45 PM,11.4,pending,Lana McGonigle,Personal appointment
4608742205,3141161704,Arden Emanuel,3/12/2022,2:47 AM,1:30 AM,2.85,pending,Ollie Southcomb,Late shift at current job
4933023964,6425830794,Anderson Roddy,5/30/2022,10:07 AM,12:58 PM,10.73,rejected,Rubia Suffe,Unexpected car breakdown
6442930203,6192105723,Elsi Forton,8/14/2022,9:22 PM,12:51 PM,8.7,approved,Hewitt Benstead,Late shift at current job
7229647614,1925183696,Danni Snead,7/17/2022,8:33 PM,1:18 PM,4.05,approved,Curry Dabnor,Scheduling error
2939865884,6375975131,Bat Jocelyn,6/23/2022,8:41 PM,8:32 AM,1.84,approved,Dreddy Kirtland,Important meeting
3054869318,4957507945,Aldin Le Ball,5/6/2022,11:43 PM,12:55 PM,11.61,rejected,Thalia Leeman,Late shift at current job
9071478041,6940394036,Baird Batchellor,7/6/2022,6:57 AM,9:58 AM,9.09,pending,Mariele Knoles,Personal appointment
3702631720,3762302766,Moreen Hindrich,4/5/2022,1:42 PM,10:51 AM,9.44,rejected,Clarissa Seward,Scheduling error
8689718753,4031740883,Danica Maber,1/18/2022,7:55 PM,2:37 PM,10.31,pending,Elvira Kinahan,Transportation issues
3339815437,4913094947,Jeremie Getcliffe,6/13/2022,6:17 PM,11:00 PM,5.09,pending,Davina Maiden,Last-minute travel
4132742946,2775283985,Madlen Amorine,12/29/2022,9:49 PM,10:46 AM,8.13,pending,Hyman Backshill,Overtime at another job
5516936322,0097012378,Quill Woodland,1/14/2022,7:37 PM,12:46 PM,1.8,rejected,Roxanna Pearmine,Illness
7986912626,6138911717,Margaretha Delany,9/20/2022,1:32 AM,12:09 PM,10.8,pending,Luci Shanahan,Transportation issues
1067520066,2663253944,Rafaelita Mattosoff,11/18/2022,5:38 PM,6:04 AM,4.4,pending,Tremayne Hawkswell,Doctor's orders
9977239738,1115854496,Ailbert Andrivot,5/22/2022,5:13 PM,4:32 AM,6.13,approved,Boone Dusting,Vacation plans
8052172500,1817893181,Avril Blesing,3/12/2022,3:24 AM,7:03 AM,2.93,rejected,Sullivan Miquelet,Doctor's orders
0759742898,2714789110,Tandie MacDearmid,10/29/2022,4:09 AM,4:40 AM,8.6,pending,Sawyere Dower,Unforeseen medical appointment
7066480058,7561286945,Zorine Dearnaley,3/1/2022,10:22 AM,4:25 AM,10.33,rejected,Philip Vescovini,Vacation plans
4174586799,1798146185,Lisle Gaskin,8/30/2022,11:20 PM,3:18 AM,5.46,rejected,Faustine Barnewall,Childcare responsibilities
5128090728,5143288487,Anya Eouzan,6/12/2022,4:48 PM,6:34 PM,8.12,approved,Bondy Gottelier,Traffic congestion
9410408725,2815846896,Gaelan Trevorrow,7/8/2022,1:18 PM,7:26 AM,1.01,pending,Larry Seer,Scheduling error
6226330074,0620304499,Lorry Dow,10/9/2022,3:13 PM,4:49 AM,8.96,approved,Sherri Ropert,Scheduling error
9549185990,5637790744,Laurena Toye,11/17/2022,2:24 AM,7:28 AM,2.17,pending,Flory Gowland,Scheduling error
0914802402,7297741760,Wye Dunaway,6/27/2022,1:38 AM,5:23 PM,6.55,rejected,Darrell Gun,Attending a special event
7380893890,0972460292,Nedi Beeck,7/2/2022,12:07 PM,3:15 AM,5.7,approved,Jarib Loche,Emergency home repair
5241390928,0775725188,Cyndi Balthasar,2/14/2022,12:18 AM,6:50 AM,10.91,approved,Hollyanne Wadman,Late shift at current job
8456347663,9523744232,Angy Blenkinship,9/5/2022,9:21 PM,12:11 AM,9.54,pending,Haskell Freeborne,Doctor's orders
0391377671,6216122673,Odette Coners,3/26/2022,3:33 PM,1:39 AM,9.24,rejected,Felicle Humpherston,Transportation issues
2728418527,5495055853,Brigitte Hritzko,4/16/2022,8:59 AM,5:23 AM,7.71,pending,Lazare Dalliwatr,Vacation plans
7873659194,3068593506,Odette Peebles,1/17/2022,10:02 PM,5:06 PM,8.03,pending,Marsh Farfull,Deadline for a project
0825223180,9965874077,Maureene McNess,8/28/2022,6:32 AM,7:58 AM,3.73,approved,Hernando Shovelton,Traffic congestion
1132301955,3026096830,Stephanus Hoyles,12/20/2022,10:01 PM,1:27 PM,1.01,approved,Garold Vertigan,Attending a special event
1075459184,4010623861,Max Pitblado,1/25/2022,7:21 PM,5:59 PM,11.68,rejected,Tamiko Bulch,Late shift at current job
3621896767,2640480189,Rose Fry,6/28/2022,3:11 PM,10:02 AM,9.49,approved,Angelica Neely,Unexpected car breakdown
3368579576,3829999569,Olin Larkby,11/26/2022,9:49 PM,9:57 AM,11.05,pending,Manny De Mars,Important meeting
1939381738,9633638658,Priscilla Thomesson,3/21/2022,1:18 AM,8:14 PM,10.97,approved,Graehme Van der Merwe,Overtime at another job
6125733246,5529461689,Gertrude Laviste,5/27/2022,7:50 PM,1:35 PM,2.35,pending,Vi Brackstone,Deadline for a project
6889300351,0095212426,Trina Hampe,10/18/2022,6:50 AM,12:02 PM,8.96,pending,Phoebe Room,Personal appointment
1509253726,6513026881,Corella Persey,12/30/2022,9:55 AM,9:18 PM,2.91,pending,Torrance Gohn,Attending a special event
9751151325,6389906188,Yankee Woolis,7/3/2022,11:06 AM,4:52 PM,9.72,rejected,Lily Reace,Shift conflicts with another job
0052915999,5387127555,Ezechiel Le Brun,3/25/2022,7:18 PM,3:43 PM,1.2,approved,Aila Newbold,Scheduling error
6781473174,3221092075,Bunny Rawkesby,2/22/2022,3:26 PM,2:16 AM,9.85,pending,Lilia Zuppa,Family emergency
3176795181,6818776817,Shanan Augar,6/10/2022,4:05 AM,6:34 PM,6.52,rejected,Nikita Juszczyk,Illness
0683288628,0821920383,Dexter Pettyfar,11/28/2022,6:35 PM,12:50 PM,3.98,rejected,Galvan McConnel,Illness
3531172069,4423841681,Ban Hoyland,4/21/2022,1:00 AM,8:32 AM,10.12,pending,Raimondo Pockey,Important meeting
6983942892,3068118824,Marris Korejs,9/15/2022,11:01 PM,5:55 AM,5.37,rejected,Boony Murrell,Last-minute travel
5118835534,2337104532,Shurlocke Nanelli,9/4/2022,2:20 AM,12:43 PM,9.46,approved,Rhea Witham,Unexpected car breakdown
3557226328,1234694131,Karmen Andrin,6/10/2022,6:30 PM,1:10 AM,3.67,approved,Vin Solland,Late shift at current job
8786489054,3305296828,Alexia Haldon,1/20/2022,4:53 AM,10:28 AM,4.7,approved,Kristofer Deeney,Important meeting
0054103045,2363319974,Renaldo Coltart,11/9/2022,12:58 AM,6:40 PM,1.47,rejected,Camilla McPhail,Shift conflicts with another job
5579662157,2700548434,Nathan Goalby,1/21/2022,12:14 PM,6:02 PM,7.35,rejected,Sandi Plaskett,Last-minute travel
9519860215,3627214404,Abraham Janny,11/8/2022,4:43 PM,2:22 AM,1.57,rejected,Tabbitha Dudeney,Unforeseen medical appointment
9789980043,3906532305,Tiffany Bille,7/6/2022,11:08 AM,12:40 AM,11.5,approved,Binky Loadman,Unexpected car breakdown
7421637044,6272000952,Sheree Spicer,2/12/2022,8:18 PM,5:03 AM,8.56,pending,Bartholomeus Sibborn,Unforeseen medical appointment
9763247497,0915361663,Elvera Nevins,10/30/2022,12:30 AM,4:44 PM,7.45,rejected,Benny Cowins,Late shift at current job
6946216792,2461047529,Noel Delcastel,11/17/2022,1:50 AM,12:09 PM,9.4,pending,Constance Macilhench,Important meeting
3838221028,9462366241,Eveline Cathery,1/7/2022,2:12 AM,5:58 PM,11.41,approved,Barbe Glenny,Religious observance
2165382998,9831685822,Alice Nowland,12/29/2022,1:22 AM,12:24 PM,11.57,approved,Lethia Penrith,Attending a special event
0469994479,5170987609,Gabbie Kuzma,2/19/2022,3:04 PM,9:04 PM,6.38,rejected,Karoline Hutchison,Important meeting
0839571461,4855352527,Quintin Hayto,7/14/2022,9:33 AM,12:48 PM,5.18,pending,Austine Yewdell,Unexpected car breakdown
9254468622,8822203704,Ermina Ilewicz,8/7/2022,11:17 AM,6:22 PM,10.89,rejected,Vere Exall,Childcare responsibilities
7459177733,8897961444,Rania Scollick,3/12/2022,10:00 PM,7:13 PM,9.37,pending,Vernice Ferry,Important meeting
4293194096,8740789292,Sharla Seward,1/17/2022,1:37 AM,8:22 AM,5.16,approved,Karol Mainland,Religious observance
8029726562,9756068728,Pattie Ducket,1/9/2022,12:28 AM,1:04 AM,5.75,pending,Jennee Panas,Traffic congestion
8072278479,5891674122,Homere Hailey,11/5/2022,2:40 PM,4:44 AM,1.48,pending,Rodge Feeney,Celebratory occasion
7932892236,7529081020,Carey Hastler,12/10/2022,2:14 PM,11:34 AM,10.64,approved,Giulia Cardozo,Illness
8924927442,2189648874,Mallory Manes,2/27/2022,7:23 PM,5:24 PM,5.86,pending,Kelci Gabbotts,Transportation issues
3532024209,0107882698,Phillipe Pennyman,12/29/2022,11:23 PM,7:59 AM,5.99,rejected,Ethe Tailby,Celebratory occasion
1216433488,1500941204,Crosby Danielot,3/17/2022,5:42 AM,9:12 AM,11.58,rejected,Marillin Mapplebeck,Vacation plans
7227677184,3064830104,Con McMurthy,3/28/2022,3:21 AM,4:20 PM,3.6,pending,Sandor MacAnulty,Vacation plans
0798963034,7297836109,Syman Bicheno,8/27/2022,5:58 PM,4:21 AM,8.8,rejected,Waldo Grigsby,Unexpected car breakdown
7676086922,8469245007,Cathie Clausewitz,4/25/2022,8:41 AM,7:27 PM,3.69,approved,Enoch Burditt,Religious observance
2805366867,0236183559,Evelyn Spellard,10/13/2022,2:45 PM,11:52 AM,10.37,approved,Mariam Gyurkovics,Unforeseen medical appointment
1166459071,4271459720,Fidel Bee,7/1/2022,7:33 PM,1:54 PM,3.69,pending,Sally Sterling,Last-minute travel
7756937295,3120094145,Missy Houseman,3/11/2022,1:04 PM,11:57 PM,10.48,rejected,Jessie Ducastel,Overtime at another job
6344779713,0868512818,Deny Brabyn,3/13/2022,3:14 AM,11:05 PM,5.25,rejected,Binnie Payler,Unforeseen medical appointment
8407149934,0927722372,Reinold Fairholm,8/30/2022,7:02 AM,11:35 AM,8.68,approved,Candy Lumsdaine,Illness
0958370591,3377446508,Marji Binion,12/9/2022,9:13 AM,6:10 PM,4.76,rejected,Tiphany Hubble,Unforeseen medical appointment
1694942244,7268237375,Kiri Hallybone,2/17/2022,8:04 PM,3:57 AM,4.89,approved,Adolphus Reightley,Transportation issues
6317812403,0719860040,Kaine Rouby,9/27/2022,10:49 PM,4:15 AM,3.72,pending,Nanice Egdal,Shift conflicts with another job
2183426195,1458500675,Niccolo Birtles,5/14/2022,3:43 PM,9:20 PM,7.26,rejected,Dotti Bleeze,Deadline for a project
2169523332,8118856003,Jillayne Phillipp,4/22/2022,1:22 AM,8:25 PM,10.71,rejected,Tish Ledley,Unforeseen medical appointment
7941117886,1315633647,Herrick Dobeson,8/9/2022,9:57 PM,8:53 PM,1.4,pending,Sibella Reavey,Family emergency
1642925454,9470625471,Godfry Jezard,1/10/2022,1:29 PM,7:27 AM,9.63,rejected,Ezmeralda Gerhts,Traffic congestion
5310170642,7353267739,Kiley Pieterick,5/23/2022,7:42 PM,7:30 AM,9.71,rejected,Janek Markovich,Overtime at another job
3997380716,6299538252,Emlynne Murty,9/11/2022,2:54 PM,7:27 AM,2.72,pending,Hynda Donaghy,Important meeting
9106815278,2903685878,Rowen Golsworthy,1/22/2022,10:18 AM,4:19 PM,9.58,pending,Jon Selman,Late shift at current job
3859284495,2094764060,Udall Stuckford,7/14/2022,6:59 AM,11:11 PM,9.35,rejected,Grannie Hammerstone,Important meeting
2447268300,3249928186,Jacintha Bramble,4/12/2022,11:06 PM,9:48 PM,4.09,rejected,Renie Sweatman,Illness
7067373085,7495416696,Drugi Dineen,6/29/2022,3:21 AM,11:26 AM,9.06,rejected,Natale Aiskrigg,Childcare responsibilities
7143071714,2584877430,Morrie Taylorson,8/14/2022,8:41 AM,5:41 AM,1.24,pending,Ted Ivakhin,Shift conflicts with another job
